multi_landsat_AOI-03_W2022_2023_R2,multi_aoi_ols,landsat,AOI-03,2025,W2022_2023,R2,0.8399884003757282,0.8399884003757282,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=landsat; window=W2022_2023; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_landsat_AOI-03_W2022_2023_Pearson_r,multi_aoi_ols,landsat,AOI-03,2025,W2022_2023,Pearson_r,0.93158611572824,0.93158611572824,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=landsat; window=W2022_2023; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_landsat_AOI-03_W2023_2024_RMSE,multi_aoi_ols,landsat,AOI-03,2025,W2023_2024,RMSE,0.0403608217572506,0.040361,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=landsat; window=W2023_2024; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_landsat_AOI-03_W2023_2024_MAE,multi_aoi_ols,landsat,AOI-03,2025,W2023_2024,MAE,0.0320276333655505,0.032028,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=landsat; window=W2023_2024; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_landsat_AOI-03_W2023_2024_Bias,multi_aoi_ols,landsat,AOI-03,2025,W2023_2024,Bias,0.0178619254259415,0.017862,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=landsat; window=W2023_2024; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_landsat_AOI-03_W2023_2024_R2,multi_aoi_ols,landsat,AOI-03,2025,W2023_2024,R2,0.8337629653842307,0.8337629653842307,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=landsat; window=W2023_2024; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_landsat_AOI-03_W2023_2024_Pearson_r,multi_aoi_ols,landsat,AOI-03,2025,W2023_2024,Pearson_r,0.9314929312459388,0.9314929312459388,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=landsat; window=W2023_2024; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_landsat_AOI-03_W2022_2024_RMSE,multi_aoi_ols,landsat,AOI-03,2025,W2022_2024,RMSE,0.0388553593735334,0.038855,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=landsat; window=W2022_2024; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_landsat_AOI-03_W2022_2024_MAE,multi_aoi_ols,landsat,AOI-03,2025,W2022_2024,MAE,0.0303184931299491,0.030318,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=landsat; window=W2022_2024; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_landsat_AOI-03_W2022_2024_Bias,multi_aoi_ols,landsat,AOI-03,2025,W2022_2024,Bias,0.0142693697944905,0.014269,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=landsat; window=W2022_2024; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_landsat_AOI-03_W2022_2024_R2,multi_aoi_ols,landsat,AOI-03,2025,W2022_2024,R2,0.8459329938398575,0.8459329938398575,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=landsat; window=W2022_2024; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_landsat_AOI-03_W2022_2024_Pearson_r,multi_aoi_ols,landsat,AOI-03,2025,W2022_2024,Pearson_r,0.9315690216747432,0.9315690216747432,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=landsat; window=W2022_2024; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_modis_AOI-03_W2022_RMSE,multi_aoi_ols,modis,AOI-03,2025,W2022,RMSE,0.0367661805133679,0.036766,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=modis; window=W2022; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_modis_AOI-03_W2022_MAE,multi_aoi_ols,modis,AOI-03,2025,W2022,MAE,0.0266150632276926,0.026615,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=modis; window=W2022; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_modis_AOI-03_W2022_Bias,multi_aoi_ols,modis,AOI-03,2025,W2022,Bias,0.0005493302605848,0.000549,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=modis; window=W2022; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_modis_AOI-03_W2022_R2,multi_aoi_ols,modis,AOI-03,2025,W2022,R2,0.8760161748305333,0.8760161748305333,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=modis; window=W2022; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_modis_AOI-03_W2022_Pearson_r,multi_aoi_ols,modis,AOI-03,2025,W2022,Pearson_r,0.9560241372148202,0.9560241372148202,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=modis; window=W2022; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_modis_AOI-03_W2023_RMSE,multi_aoi_ols,modis,AOI-03,2025,W2023,RMSE,0.0320985275017847,0.032099,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=modis; window=W2023; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_modis_AOI-03_W2023_MAE,multi_aoi_ols,modis,AOI-03,2025,W2023,MAE,0.0253886107297001,0.025389,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=modis; window=W2023; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_modis_AOI-03_W2023_Bias,multi_aoi_ols,modis,AOI-03,2025,W2023,Bias,0.0094572997225095,0.009457,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=modis; window=W2023; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_modis_AOI-03_W2023_R2,multi_aoi_ols,modis,AOI-03,2025,W2023,R2,0.9054986047475684,0.9054986047475684,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=modis; window=W2023; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_modis_AOI-03_W2023_Pearson_r,multi_aoi_ols,modis,AOI-03,2025,W2023,Pearson_r,0.9567268331912242,0.9567268331912242,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=modis; window=W2023; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_modis_AOI-03_W2024_RMSE,multi_aoi_ols,modis,AOI-03,2025,W2024,RMSE,0.0331368200538369,0.033137,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=modis; window=W2024; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_modis_AOI-03_W2024_MAE,multi_aoi_ols,modis,AOI-03,2025,W2024,MAE,0.0264650236960208,0.026465,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=modis; window=W2024; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_modis_AOI-03_W2024_Bias,multi_aoi_ols,modis,AOI-03,2025,W2024,Bias,0.0113852801813987,0.011385,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=modis; window=W2024; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_modis_AOI-03_W2024_R2,multi_aoi_ols,modis,AOI-03,2025,W2024,R2,0.8992860429741835,0.8992860429741835,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=modis; window=W2024; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_modis_AOI-03_W2024_Pearson_r,multi_aoi_ols,modis,AOI-03,2025,W2024,Pearson_r,0.9564197390356606,0.9564197390356606,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=modis; window=W2024; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_modis_AOI-03_W2022_2023_RMSE,multi_aoi_ols,modis,AOI-03,2025,W2022_2023,RMSE,0.0322171445429851,0.032217,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=modis; window=W2022_2023; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_modis_AOI-03_W2022_2023_MAE,multi_aoi_ols,modis,AOI-03,2025,W2022_2023,MAE,0.0249897578097833,0.024990,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=modis; window=W2022_2023; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_modis_AOI-03_W2022_2023_Bias,multi_aoi_ols,modis,AOI-03,2025,W2022_2023,Bias,0.0064483704149827,0.006448,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=modis; window=W2022_2023; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_modis_AOI-03_W2022_2023_R2,multi_aoi_ols,modis,AOI-03,2025,W2022_2023,R2,0.9047988724830868,0.9047988724830868,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=modis; window=W2022_2023; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_modis_AOI-03_W2022_2023_Pearson_r,multi_aoi_ols,modis,AOI-03,2025,W2022_2023,Pearson_r,0.9565189443494212,0.9565189443494212,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=modis; window=W2022_2023; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_modis_AOI-03_W2023_2024_RMSE,multi_aoi_ols,modis,AOI-03,2025,W2023_2024,RMSE,0.0327178257301312,0.032718,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=modis; window=W2023_2024; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_modis_AOI-03_W2023_2024_MAE,multi_aoi_ols,modis,AOI-03,2025,W2023_2024,MAE,0.026019559990907,0.026020,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=modis; window=W2023_2024; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_modis_AOI-03_W2023_2024_Bias,multi_aoi_ols,modis,AOI-03,2025,W2023_2024,Bias,0.0105989705107837,0.010599,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=modis; window=W2023_2024; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_modis_AOI-03_W2023_2024_R2,multi_aoi_ols,modis,AOI-03,2025,W2023_2024,R2,0.9018168705531248,0.9018168705531248,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=modis; window=W2023_2024; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_modis_AOI-03_W2023_2024_Pearson_r,multi_aoi_ols,modis,AOI-03,2025,W2023_2024,Pearson_r,0.956521703598288,0.956521703598288,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=modis; window=W2023_2024; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_modis_AOI-03_W2022_2024_RMSE,multi_aoi_ols,modis,AOI-03,2025,W2022_2024,RMSE,0.0326519290100027,0.032652,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=modis; window=W2022_2024; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_modis_AOI-03_W2022_2024_MAE,multi_aoi_ols,modis,AOI-03,2025,W2022_2024,MAE,0.0256863723714172,0.025686,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=modis; window=W2022_2024; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_modis_AOI-03_W2022_2024_Bias,multi_aoi_ols,modis,AOI-03,2025,W2022_2024,Bias,0.0086793986326361,0.008679,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=modis; window=W2022_2024; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_modis_AOI-03_W2022_2024_R2,multi_aoi_ols,modis,AOI-03,2025,W2022_2024,R2,0.9022119720321456,0.9022119720321456,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=modis; window=W2022_2024; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_modis_AOI-03_W2022_2024_Pearson_r,multi_aoi_ols,modis,AOI-03,2025,W2022_2024,Pearson_r,0.9564318457401382,0.9564318457401382,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=modis; window=W2022_2024; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_sentinel2_AOI-03_W2022_RMSE,multi_aoi_ols,sentinel2,AOI-03,2025,W2022,RMSE,0.0418459931112116,0.041846,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=sentinel2; window=W2022; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
multi_sentinel2_AOI-03_W2022_MAE,multi_aoi_ols,sentinel2,AOI-03,2025,W2022,MAE,0.0283249598993125,0.028325,counts: integer; manuscript headline RMSE/differences: 6 decimals; table values: source-derived fixed precision,results/primary/multi_aoi/multi_aoi_metrics.csv,AOI=AOI-03; sensor=sentinel2; window=W2022; target_year=2025,code/primary_analysis/build_canonical_nonoverlap_outputs.py,CANONICAL
